               epoch,      train/box_loss,      train/cls_loss,      train/dfl_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/cls_loss,        val/dfl_loss,               x/lr0,               x/lr1,               x/lr2
                  84,             0.66553,              1.1921,              1.0944,             0.52606,             0.64142,              0.6141,             0.56319,                   0,                   0,                   0,           0.0076238,           0.0076238,           0.0076238
                  85,             0.67728,              1.1843,              1.1089,             0.58868,              0.6026,             0.62075,             0.57607,                   0,                   0,                   0,           0.0076174,           0.0076174,           0.0076174
                  86,             0.65968,              1.1646,              1.1027,              0.5836,             0.58601,             0.60761,             0.55677,                   0,                   0,                   0,           0.0076109,           0.0076109,           0.0076109
                  87,             0.67103,              1.1875,              1.1082,             0.56368,             0.61075,             0.60744,             0.55812,                   0,                   0,                   0,           0.0076044,           0.0076044,           0.0076044
                  88,             0.66557,              1.1473,              1.1036,             0.50534,             0.67568,             0.62152,             0.57658,                   0,                   0,                   0,            0.007598,            0.007598,            0.007598
                  89,             0.66265,              1.1315,              1.1078,             0.58636,             0.61918,             0.63143,             0.58736,                   0,                   0,                   0,           0.0075915,           0.0075915,           0.0075915
                  90,             0.64072,               1.139,              1.0975,             0.58396,               0.632,             0.63594,              0.5887,                   0,                   0,                   0,           0.0075851,           0.0075851,           0.0075851
                  91,             0.66565,              1.1172,              1.1066,             0.57144,             0.64391,              0.6242,             0.57843,                   0,                   0,                   0,           0.0075786,           0.0075786,           0.0075786
                  92,             0.66437,              1.1256,              1.0928,             0.60455,              0.6008,             0.64555,             0.59825,                   0,                   0,                   0,           0.0075721,           0.0075721,           0.0075721
                  93,             0.65333,              1.1127,              1.0929,              0.5424,             0.66913,             0.62975,             0.58417,                   0,                   0,                   0,           0.0075657,           0.0075657,           0.0075657
                  94,             0.65692,              1.1386,              1.0945,             0.54927,             0.66604,             0.62631,             0.58252,                   0,                   0,                   0,           0.0075592,           0.0075592,           0.0075592
                  95,             0.65668,              1.1279,              1.1015,             0.58601,             0.62948,             0.63931,             0.59062,                   0,                   0,                   0,           0.0075528,           0.0075528,           0.0075528
                  96,             0.65054,              1.1002,              1.0892,             0.60184,             0.60801,             0.64014,             0.59473,                   0,                   0,                   0,           0.0075463,           0.0075463,           0.0075463
                  97,             0.62813,              1.1124,              1.0811,              0.5572,              0.6781,             0.64507,             0.59943,                   0,                   0,                   0,           0.0075398,           0.0075398,           0.0075398
                  98,              0.6448,              1.0787,              1.0849,             0.61474,             0.63593,             0.65232,             0.60523,                   0,                   0,                   0,           0.0075334,           0.0075334,           0.0075334
                  99,             0.63121,              1.0895,                1.08,             0.63421,             0.63825,             0.67418,             0.62692,                   0,                   0,                   0,           0.0075269,           0.0075269,           0.0075269
                 100,             0.62941,              1.0903,              1.0899,             0.61126,             0.63571,             0.67202,             0.62542,                   0,                   0,                   0,           0.0075205,           0.0075205,           0.0075205
                 101,             0.64203,              1.0613,              1.0936,             0.64492,             0.61979,             0.66736,             0.61896,                   0,                   0,                   0,            0.007514,            0.007514,            0.007514
                 102,             0.62696,              1.0706,              1.0769,             0.62662,             0.62341,             0.67059,              0.6271,                   0,                   0,                   0,           0.0075075,           0.0075075,           0.0075075
                 103,             0.62837,              1.0381,              1.0822,             0.63886,             0.61338,             0.66499,             0.61558,                   0,                   0,                   0,           0.0075011,           0.0075011,           0.0075011
                 104,             0.62974,              1.0291,              1.0869,             0.61686,             0.62077,             0.65832,             0.61116,                   0,                   0,                   0,           0.0074946,           0.0074946,           0.0074946
                 105,             0.62591,              1.0917,              1.0811,             0.66469,             0.59675,             0.66537,             0.62055,                   0,                   0,                   0,           0.0074882,           0.0074882,           0.0074882
                 106,             0.60531,              1.0216,               1.079,             0.57598,             0.63568,             0.65873,             0.60928,                   0,                   0,                   0,           0.0074817,           0.0074817,           0.0074817
                 107,             0.62442,               1.054,              1.0851,             0.61174,             0.64537,             0.65554,             0.60852,                   0,                   0,                   0,           0.0074752,           0.0074752,           0.0074752
                 108,             0.62767,              1.0479,              1.0839,             0.59958,             0.60859,             0.64981,             0.60411,                   0,                   0,                   0,           0.0074688,           0.0074688,           0.0074688
                 109,             0.64689,               1.041,              1.0908,             0.63018,              0.5993,             0.63631,             0.59312,                   0,                   0,                   0,           0.0074623,           0.0074623,           0.0074623
                 110,             0.60884,              1.0048,              1.0723,             0.56343,             0.67849,             0.65465,             0.60917,                   0,                   0,                   0,           0.0074559,           0.0074559,           0.0074559
                 111,             0.61999,               1.015,              1.0918,             0.58997,              0.6513,             0.67168,             0.62543,                   0,                   0,                   0,           0.0074494,           0.0074494,           0.0074494
                 112,             0.62133,             0.99522,              1.0931,             0.66563,             0.61696,             0.68689,             0.63909,                   0,                   0,                   0,           0.0074429,           0.0074429,           0.0074429
                 113,             0.61855,              1.0405,              1.0863,             0.59797,             0.60981,             0.64369,             0.60189,                   0,                   0,                   0,           0.0074365,           0.0074365,           0.0074365
                 114,             0.60226,             0.98776,              1.0702,             0.61023,             0.66607,              0.6545,             0.60775,                   0,                   0,                   0,             0.00743,             0.00743,             0.00743
                 115,             0.61065,              1.0029,              1.0811,             0.58989,             0.67754,              0.6565,             0.61266,                   0,                   0,                   0,           0.0074236,           0.0074236,           0.0074236
                 116,             0.59156,             0.98344,              1.0663,             0.56593,             0.69382,             0.64546,             0.60029,                   0,                   0,                   0,           0.0074171,           0.0074171,           0.0074171
                 117,             0.60175,             0.98411,              1.0764,             0.60071,             0.66527,              0.6623,             0.61983,                   0,                   0,                   0,           0.0074106,           0.0074106,           0.0074106
                 118,             0.60569,              1.0013,              1.0739,             0.59601,             0.64634,             0.65255,             0.60951,                   0,                   0,                   0,           0.0074042,           0.0074042,           0.0074042
                 119,             0.60309,             0.98792,              1.0756,             0.63086,             0.63017,             0.66404,             0.62307,                   0,                   0,                   0,           0.0073977,           0.0073977,           0.0073977
                 120,             0.59158,             0.94827,              1.0834,             0.59703,             0.65311,             0.67021,             0.62606,                   0,                   0,                   0,           0.0073913,           0.0073913,           0.0073913
