                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    304,                0.28269,                 0.3474,                0.80569,                0.76415,                 0.6941,                0.76604,                0.73436,                0.24697,                0.91628,                0.80738,              0.0062364,              0.0062364,              0.0062364
                    305,                0.28784,                0.34782,                0.81022,                0.73978,                0.72398,                0.76946,                0.73725,                0.24608,                0.90762,                0.80596,              0.0062299,              0.0062299,              0.0062299
                    306,                0.28969,                0.35178,                0.80828,                0.73134,                0.73418,                0.76766,                0.73617,                0.24678,                0.90344,                0.80756,              0.0062235,              0.0062235,              0.0062235
                    307,                0.29298,                 0.3472,                0.81334,                0.74688,                0.72215,                0.76821,                0.73669,                0.24842,                0.89542,                0.80841,               0.006217,               0.006217,               0.006217
                    308,                0.29096,                0.35328,                0.80103,                0.78155,                0.69157,                0.76727,                0.73501,                 0.2478,                0.90043,                0.80677,              0.0062106,              0.0062106,              0.0062106
                    309,                 0.2934,                0.34577,                0.81029,                0.77842,                0.69543,                0.76978,                0.73741,                0.24839,                0.89128,                0.80602,              0.0062042,              0.0062042,              0.0062042
                    310,                0.29165,                0.34314,                0.80625,                0.77108,                0.70201,                0.77311,                0.74043,                0.24967,                0.88239,                0.80616,              0.0061977,              0.0061977,              0.0061977
                    311,                0.28347,                0.34331,                0.80928,                0.75724,                0.71084,                0.77733,                0.74455,                0.25066,                0.88346,                0.80786,              0.0061913,              0.0061913,              0.0061913
                    312,                0.28684,                0.33621,                0.81055,                0.79603,                0.68043,                0.78338,                0.74927,                0.25032,                0.87308,                0.80637,              0.0061848,              0.0061848,              0.0061848
                    313,                0.27987,                0.33852,                0.80229,                0.76509,                0.70566,                0.78486,                0.75151,                0.24895,                0.87548,                0.80557,              0.0061784,              0.0061784,              0.0061784
                    314,                0.29165,                0.34799,                0.80683,                0.81428,                 0.6637,                0.78445,                0.75265,                0.24755,                0.88058,                0.80429,              0.0061719,              0.0061719,              0.0061719
                    315,                0.28136,                0.33409,                0.80207,                0.80479,                0.66814,                0.78339,                0.75134,                0.24649,                0.87473,                0.80431,              0.0061655,              0.0061655,              0.0061655
                    316,                0.27839,                0.34105,                0.80577,                0.78401,                0.68754,                 0.7799,                0.74715,                0.24707,                 0.8685,                0.80423,               0.006159,               0.006159,               0.006159
                    317,                0.28889,                0.35926,                0.81023,                0.79772,                0.68055,                0.78013,                0.74812,                0.24756,                 0.8665,                0.80675,              0.0061526,              0.0061526,              0.0061526
                    318,                0.27215,                0.33292,                0.79739,                0.70469,                0.76289,                0.78418,                0.75094,                0.24897,                0.85721,                0.81108,              0.0061461,              0.0061461,              0.0061461
                    319,                0.28055,                0.33389,                0.79857,                0.70648,                0.75759,                0.78628,                0.75278,                0.24964,                0.85241,                0.81214,              0.0061397,              0.0061397,              0.0061397
                    320,                 0.2829,                 0.3269,                0.80494,                0.72885,                0.73891,                0.78717,                0.75273,                0.24573,                0.85489,                0.80487,              0.0061332,              0.0061332,              0.0061332
                    321,                0.28785,                0.33509,                0.81236,                0.74213,                0.72138,                0.78376,                0.75116,                0.24571,                0.86163,                0.80555,              0.0061268,              0.0061268,              0.0061268
                    322,                0.28454,                0.33784,                0.80243,                0.75281,                0.71915,                0.77924,                0.74599,                0.24522,                 0.8618,                0.80501,              0.0061203,              0.0061203,              0.0061203
                    323,                0.28622,                0.34298,                0.80621,                0.74495,                0.73239,                0.78104,                0.74832,                0.24335,                0.85982,                0.80127,              0.0061139,              0.0061139,              0.0061139
                    324,                0.27852,                0.33302,                0.80339,                 0.7598,                0.71637,                0.78071,                0.74732,                0.24483,                0.87786,                0.80355,              0.0061074,              0.0061074,              0.0061074
                    325,                0.27826,                0.33429,                0.80774,                0.75514,                0.71778,                 0.7794,                0.74816,                0.24424,                 0.8891,                0.80351,               0.006101,               0.006101,               0.006101
                    326,                0.28611,                0.33676,                0.80592,                0.76402,                0.71403,                0.78007,                 0.7486,                0.24721,                0.89505,                0.80698,              0.0060945,              0.0060945,              0.0060945
                    327,                0.27771,                0.34772,                0.80064,                0.74412,                0.73289,                0.78224,                0.75214,                0.24828,                0.88393,                0.80913,              0.0060881,              0.0060881,              0.0060881
                    328,                0.28429,                0.32966,                0.81018,                0.74767,                 0.7211,                 0.7798,                0.74839,                0.24709,                0.88808,                0.80787,              0.0060816,              0.0060816,              0.0060816
                    329,                0.28171,                0.32562,                0.80799,                0.73545,                0.72235,                0.77867,                0.74816,                0.24821,                0.89577,                0.80903,              0.0060752,              0.0060752,              0.0060752
                    330,                0.27417,                0.32423,                0.80061,                0.74243,                0.71608,                 0.7776,                 0.7462,                0.24762,                0.90441,                 0.8085,              0.0060688,              0.0060688,              0.0060688
                    331,                0.28661,                0.33925,                0.80045,                0.70629,                0.77133,                0.78263,                 0.7513,                0.24744,                0.88948,                0.80888,              0.0060623,              0.0060623,              0.0060623
                    332,                0.28082,                0.33508,                0.80468,                 0.7039,                0.77015,                0.77807,                0.74745,                0.24599,                0.89234,                0.80708,              0.0060559,              0.0060559,              0.0060559
                    333,                 0.2823,                0.33344,                0.80465,                0.69438,                0.77564,                0.77472,                0.74375,                0.24512,                0.88726,                0.80627,              0.0060494,              0.0060494,              0.0060494
                    334,                0.28199,                0.32666,                0.80942,                0.72448,                0.72931,                0.77285,                0.74216,                0.24318,                0.89088,                0.80443,               0.006043,               0.006043,               0.006043
                    335,                0.27696,                0.34464,                0.80151,                 0.7083,                0.74643,                0.77081,                0.73998,                0.24486,                0.89523,                0.80717,              0.0060365,              0.0060365,              0.0060365
                    336,                0.27461,                0.32425,                 0.8055,                0.76651,                 0.6947,                0.76997,                0.73791,                0.24441,                0.90605,                0.80648,              0.0060301,              0.0060301,              0.0060301
                    337,                0.27504,                0.32139,                0.80613,                0.78834,                0.68157,                0.76922,                0.73858,                0.24421,                0.91307,                0.80639,              0.0060236,              0.0060236,              0.0060236
                    338,                  0.285,                0.34055,                0.80523,                0.78843,                0.68169,                0.77013,                0.73922,                0.24376,                0.91815,                0.80625,              0.0060172,              0.0060172,              0.0060172
                    339,                 0.2892,                0.33852,                 0.8147,                0.78852,                0.68519,                0.77128,                0.74182,                0.24281,                0.93242,                0.80632,              0.0060107,              0.0060107,              0.0060107
                    340,                0.27129,                0.32335,                0.79805,                0.73065,                0.74317,                0.77402,                0.74263,                0.24153,                0.93634,                0.80545,              0.0060043,              0.0060043,              0.0060043
                    341,                0.27574,                0.32476,                0.80081,                0.74655,                0.71523,                0.77325,                0.74106,                0.24178,                0.92946,                0.80615,              0.0059978,              0.0059978,              0.0059978
                    342,                 0.2784,                0.32899,                0.80968,                0.74917,                0.71924,                 0.7723,                0.74009,                0.24123,                0.91672,                0.80547,              0.0059914,              0.0059914,              0.0059914
                    343,                0.28142,                0.33316,                0.80383,                0.78163,                0.70576,                0.77819,                0.74719,                 0.2418,                0.90782,                0.80538,              0.0059849,              0.0059849,              0.0059849
                    344,                0.27146,                0.33644,                0.80172,                0.78837,                 0.6971,                 0.7814,                0.75144,                0.24187,                0.90528,                 0.8054,              0.0059785,              0.0059785,              0.0059785
                    345,                0.27626,                0.32763,                0.80313,                0.80205,                 0.6852,                0.78193,                0.75412,                0.24048,                0.90187,                0.80373,               0.005972,               0.005972,               0.005972
                    346,                0.28105,                0.32373,                0.80334,                 0.8094,                0.68249,                0.78266,                0.75368,                 0.2403,                0.89153,                0.80335,              0.0059656,              0.0059656,              0.0059656
                    347,                0.27114,                0.31776,                 0.7916,                0.75798,                 0.7332,                0.78216,                0.75293,                0.24077,                0.88528,                0.80461,              0.0059591,              0.0059591,              0.0059591
                    348,                0.27442,                0.32786,                0.80704,                0.75167,                0.73811,                0.77981,                0.75164,                0.24021,                0.88783,                0.80454,              0.0059527,              0.0059527,              0.0059527
                    349,                0.28008,                0.32661,                0.80547,                0.78233,                 0.6971,                0.78086,                0.75225,                 0.2396,                0.88735,                0.80469,              0.0059462,              0.0059462,              0.0059462
                    350,                0.27186,                0.31692,                0.79857,                0.80092,                0.68413,                0.78034,                0.75187,                 0.2405,                0.89347,                0.80622,              0.0059398,              0.0059398,              0.0059398
                    351,                0.27875,                0.32189,                0.80631,                0.81976,                0.68095,                0.78299,                0.75538,                0.24072,                0.89144,                0.80658,              0.0059334,              0.0059334,              0.0059334
                    352,                0.27329,                0.31457,                0.80396,                0.81863,                0.67869,                0.78405,                0.75564,                0.24258,                0.88575,                0.80784,              0.0059269,              0.0059269,              0.0059269
                    353,                0.26621,                0.31589,                 0.7982,                0.78908,                0.70076,                0.78469,                0.75581,                0.24251,                0.88118,                0.80745,              0.0059205,              0.0059205,              0.0059205
                    354,                0.27223,                0.31731,                0.79733,                0.79069,                0.69865,                0.78312,                0.75416,                0.24213,                0.88245,                0.80675,               0.005914,               0.005914,               0.005914
                    355,                0.27794,                0.31531,                0.80343,                0.81028,                0.67937,                0.78388,                0.75396,                0.24118,                0.89153,                0.80544,              0.0059076,              0.0059076,              0.0059076
                    356,                0.27871,                0.31955,                0.80469,                0.81778,                0.68077,                0.78495,                0.75561,                0.24047,                0.89401,                0.80477,              0.0059011,              0.0059011,              0.0059011
                    357,                0.27245,                0.31533,                0.79757,                0.81232,                0.68162,                0.78652,                0.75614,                 0.2405,                0.89865,                0.80508,              0.0058947,              0.0058947,              0.0058947
                    358,                0.27778,                0.33091,                0.80461,                0.81263,                 0.6821,                0.78531,                0.75501,                0.24041,                0.89613,                0.80481,              0.0058882,              0.0058882,              0.0058882
                    359,                0.27078,                0.32119,                0.79731,                0.81031,                0.68971,                0.78511,                0.75405,                0.24097,                0.90149,                0.80487,              0.0058818,              0.0058818,              0.0058818
                    360,                0.27687,                0.33386,                 0.8024,                 0.8122,                0.68525,                0.78499,                0.75524,                0.24131,                 0.9001,                0.80554,              0.0058753,              0.0058753,              0.0058753
                    361,                0.27464,                0.32204,                0.80258,                0.80946,                0.69209,                0.78285,                0.75227,                0.24186,                0.89835,                0.80573,              0.0058689,              0.0058689,              0.0058689
                    362,                0.27141,                0.31779,                 0.8003,                0.82184,                0.67983,                0.78333,                0.75257,                 0.2414,                0.90314,                0.80506,              0.0058624,              0.0058624,              0.0058624
                    363,                0.26623,                0.31341,                 0.7936,                0.81276,                0.68487,                0.78536,                0.75403,                0.24196,                0.89994,                0.80546,               0.005856,               0.005856,               0.005856
                    364,                0.27333,                0.32544,                0.80714,                0.82114,                0.68018,                0.78474,                0.75387,                0.24255,                 0.9046,                0.80573,              0.0058495,              0.0058495,              0.0058495
                    365,                0.27518,                0.31816,                0.80287,                0.82602,                0.68249,                0.78367,                0.75214,                0.24399,                0.90699,                0.80581,              0.0058431,              0.0058431,              0.0058431
                    366,                0.27657,                0.31967,                0.80828,                0.81127,                0.68709,                0.78243,                0.75127,                0.24298,                0.91507,                0.80452,              0.0058366,              0.0058366,              0.0058366
                    367,                0.26978,                0.31271,                0.80057,                0.81417,                0.68645,                0.78256,                0.75018,                0.24376,                 0.9183,                0.80635,              0.0058302,              0.0058302,              0.0058302
                    368,                0.27156,                0.31557,                0.80542,                  0.816,                0.68408,                0.78267,                0.75127,                0.24453,                0.91285,                0.80718,              0.0058237,              0.0058237,              0.0058237
                    369,                0.27077,                0.31897,                0.80366,                0.81655,                0.67776,                0.78256,                0.75174,                0.24442,                0.91902,                0.80721,              0.0058173,              0.0058173,              0.0058173
                    370,                0.27378,                0.31363,                0.80154,                0.79474,                0.69928,                0.78362,                0.75238,                0.24407,                0.92765,                0.80653,              0.0058108,              0.0058108,              0.0058108
                    371,                0.27377,                0.30755,                0.79872,                0.82857,                0.67191,                0.78114,                0.75075,                0.24238,                0.92621,                0.80487,              0.0058044,              0.0058044,              0.0058044
                    372,                0.26728,                0.30366,                0.79953,                0.80539,                0.69068,                0.77998,                0.75081,                0.24205,                0.93356,                0.80446,               0.005798,               0.005798,               0.005798
                    373,                0.26851,                0.31458,                0.79844,                0.80612,                0.68687,                0.78013,                0.75017,                 0.2425,                0.93622,                0.80507,              0.0057915,              0.0057915,              0.0057915
                    374,                0.27035,                0.31396,                0.80098,                0.81627,                0.68291,                0.78135,                0.74952,                0.24252,                0.93179,                0.80526,              0.0057851,              0.0057851,              0.0057851
                    375,                0.26956,                0.31385,                0.80146,                 0.8155,                0.68281,                0.78264,                0.75014,                0.24274,                0.93724,                0.80523,              0.0057786,              0.0057786,              0.0057786
                    376,                0.26996,                0.31181,                0.80261,                0.81864,                0.68188,                0.78256,                0.74917,                0.24301,                0.93815,                0.80522,              0.0057722,              0.0057722,              0.0057722
                    377,                0.25713,                 0.3071,                 0.7932,                 0.8247,                0.67869,                0.78285,                0.74999,                0.24237,                0.93314,                0.80429,              0.0057657,              0.0057657,              0.0057657
                    378,                0.26433,                  0.311,                0.80392,                0.82772,                0.67892,                0.78241,                0.74852,                0.24162,                0.92939,                0.80291,              0.0057593,              0.0057593,              0.0057593
                    379,                0.26588,                 0.3024,                0.79784,                0.83051,                0.67477,                0.78222,                0.74892,                0.24203,                0.92526,                0.80387,              0.0057528,              0.0057528,              0.0057528
                    380,                0.25705,                0.30816,                0.80116,                0.82348,                0.67606,                0.78218,                0.74919,                0.24195,                0.92189,                0.80386,              0.0057464,              0.0057464,              0.0057464
                    381,                0.27172,                0.31077,                0.80536,                0.81254,                0.68126,                0.78568,                0.75227,                0.24235,                0.91924,                0.80511,              0.0057399,              0.0057399,              0.0057399
                    382,                0.27002,                0.30303,                0.80476,                0.80604,                 0.6823,                0.78621,                0.75284,                0.24242,                0.92123,                0.80583,              0.0057335,              0.0057335,              0.0057335
                    383,                 0.2666,                 0.3009,                0.79309,                0.81652,                0.67106,                0.78631,                0.75345,                0.24214,                0.92651,                0.80566,               0.005727,               0.005727,               0.005727
                    384,                 0.2756,                0.31126,                0.80788,                0.82017,                0.66968,                0.78742,                0.75416,                0.24232,                0.92928,                0.80626,              0.0057206,              0.0057206,              0.0057206
                    385,                0.26789,                0.30825,                0.80058,                0.82442,                0.66158,                0.78413,                0.75216,                0.24265,                 0.9374,                0.80657,              0.0057141,              0.0057141,              0.0057141
                    386,                0.26607,                0.30891,                0.79426,                0.82189,                0.66196,                0.78214,                0.75131,                0.24348,                0.94018,                0.80743,              0.0057077,              0.0057077,              0.0057077
                    387,                0.25874,                0.30026,                0.79608,                0.82439,                0.66297,                0.78038,                0.74814,                0.24343,                0.94274,                0.80788,              0.0057012,              0.0057012,              0.0057012
                    388,                0.26914,                0.31777,                0.80593,                0.82685,                0.65937,                0.77965,                0.74949,                0.24362,                0.94044,                0.80873,              0.0056948,              0.0056948,              0.0056948
                    389,                0.26669,                0.32271,                0.79594,                0.81952,                0.66575,                0.77786,                0.74749,                0.24253,                0.94243,                0.80771,              0.0056883,              0.0056883,              0.0056883
                    390,                 0.2606,                 0.3053,                0.79508,                0.82156,                0.65952,                0.77835,                 0.7498,                0.24206,                0.94463,                0.80726,              0.0056819,              0.0056819,              0.0056819
                    391,                0.26264,                 0.3166,                0.79194,                0.80166,                0.67386,                 0.7786,                0.74977,                0.24129,                0.94523,                0.80608,              0.0056755,              0.0056755,              0.0056755
                    392,                0.26185,                0.29691,                0.79318,                0.82494,                0.65663,                0.77809,                0.74895,                0.24146,                0.94859,                0.80565,               0.005669,               0.005669,               0.005669
                    393,                0.26047,                0.30941,                 0.7974,                0.76049,                0.70049,                0.77807,                0.74891,                0.24188,                0.95472,                0.80676,              0.0056626,              0.0056626,              0.0056626
                    394,                0.26726,                0.30307,                 0.8002,                0.76144,                0.70076,                0.77915,                0.74937,                0.24229,                0.95603,                0.80748,              0.0056561,              0.0056561,              0.0056561
                    395,                 0.2661,                0.29792,                0.79929,                0.83748,                0.64546,                0.78144,                0.75259,                0.24251,                0.95526,                0.80819,              0.0056497,              0.0056497,              0.0056497
                    396,                0.26139,                0.31208,                0.79905,                0.81116,                0.66747,                0.78192,                0.75205,                0.24147,                0.95715,                0.80782,              0.0056432,              0.0056432,              0.0056432
                    397,                0.26567,                0.30613,                0.79992,                0.82001,                0.65338,                0.78132,                0.75182,                 0.2416,                0.95973,                0.80825,              0.0056368,              0.0056368,              0.0056368
                    398,                0.26457,                0.29315,                0.80114,                0.84383,                0.64083,                0.78046,                0.75164,                 0.2414,                0.95883,                0.80847,              0.0056303,              0.0056303,              0.0056303
                    399,                0.26924,                 0.3055,                0.80312,                0.75498,                0.70565,                0.77958,                 0.7494,                0.23995,                0.96047,                 0.8072,              0.0056239,              0.0056239,              0.0056239
                    400,                0.26911,                0.29835,                0.80056,                0.75819,                0.69635,                0.78045,                0.75014,                0.23977,                0.96363,                0.80675,              0.0056174,              0.0056174,              0.0056174
                    401,                0.26278,                0.29602,                0.79536,                0.74211,                0.71218,                0.77989,                0.75034,                0.23963,                0.96252,                0.80646,               0.005611,               0.005611,               0.005611
                    402,                 0.2605,                0.30049,                0.79662,                0.73889,                0.71035,                0.77746,                 0.7469,                0.23965,                0.95931,                0.80662,              0.0056045,              0.0056045,              0.0056045
                    403,                0.26987,                0.30815,                0.79808,                0.79913,                 0.6603,                0.77695,                0.74777,                0.23885,                0.95634,                0.80588,              0.0055981,              0.0055981,              0.0055981
                    404,                0.26201,                0.30556,                0.80088,                0.79937,                 0.6643,                0.77852,                0.75056,                0.23815,                0.95453,                0.80527,              0.0055916,              0.0055916,              0.0055916
                    405,                0.26734,                0.30868,                0.80241,                0.80257,                0.66019,                 0.7777,                0.74958,                0.23799,                0.95486,                0.80465,              0.0055852,              0.0055852,              0.0055852
                    406,                0.26558,                0.30175,                0.80099,                0.79514,                0.66215,                  0.777,                 0.7477,                0.23766,                0.95361,                0.80401,              0.0055787,              0.0055787,              0.0055787
                    407,                0.25986,                0.31004,                0.80113,                0.83118,                0.63316,                0.77715,                0.74755,                0.23789,                0.95415,                0.80381,              0.0055723,              0.0055723,              0.0055723
                    408,                0.26843,                0.29729,                0.79769,                0.83335,                 0.6369,                0.77861,                0.74882,                0.23768,                0.95183,                0.80328,              0.0055658,              0.0055658,              0.0055658
                    409,                0.26637,                0.31241,                0.80674,                0.83306,                 0.6406,                0.78012,                0.74961,                0.23754,                0.94392,                  0.803,              0.0055594,              0.0055594,              0.0055594
                    410,                0.26534,                0.30933,                0.79825,                0.82846,                 0.6432,                0.78076,                0.74944,                0.23668,                0.94127,                0.80236,              0.0055529,              0.0055529,              0.0055529
                    411,                0.26074,                0.29629,                0.79762,                0.82644,                 0.6425,                0.78239,                0.75232,                0.23638,                0.93647,                0.80227,              0.0055465,              0.0055465,              0.0055465
                    412,                0.25667,                0.29648,                0.79695,                0.83413,                0.64271,                0.78521,                0.75487,                0.23618,                0.93502,                  0.802,              0.0055401,              0.0055401,              0.0055401
                    413,                0.25888,                0.29116,                0.79852,                0.83008,                0.64393,                0.78439,                0.75383,                0.23625,                0.93321,                0.80182,              0.0055336,              0.0055336,              0.0055336
                    414,                0.25223,                0.29255,                0.79491,                0.82844,                0.64557,                0.78312,                0.75213,                0.23574,                 0.9325,                0.80151,              0.0055272,              0.0055272,              0.0055272
                    415,                0.26525,                0.29908,                0.80902,                0.82348,                0.64815,                0.78622,                0.75583,                0.23558,                0.92522,                0.80135,              0.0055207,              0.0055207,              0.0055207
                    416,                0.26083,                0.30029,                0.79824,                 0.8035,                0.66869,                0.78487,                0.75643,                0.23544,                0.92359,                0.80144,              0.0055143,              0.0055143,              0.0055143
                    417,                0.25556,                0.29166,                0.80088,                0.80208,                0.66606,                0.78687,                0.75886,                0.23518,                 0.9215,                0.80149,              0.0055078,              0.0055078,              0.0055078
                    418,                0.26123,                0.29953,                0.80291,                0.80588,                 0.6639,                0.78598,                0.75699,                0.23515,                0.92027,                 0.8018,              0.0055014,              0.0055014,              0.0055014
                    419,                0.26155,                0.29131,                0.79458,                0.74525,                0.71396,                0.78469,                0.75612,                0.23539,                0.92092,                0.80212,              0.0054949,              0.0054949,              0.0054949
                    420,                0.25849,                0.29293,                0.79699,                0.75779,                0.70445,                0.78146,                0.75296,                0.23556,                0.91933,                0.80269,              0.0054885,              0.0054885,              0.0054885
                    421,                0.26192,                0.29321,                0.79408,                 0.7468,                0.71663,                0.78164,                0.75347,                 0.2353,                0.91873,                0.80262,               0.005482,               0.005482,               0.005482
                    422,                0.25634,                0.28076,                0.79478,                 0.7519,                0.71241,                0.78244,                0.75406,                0.23507,                0.92094,                0.80292,              0.0054756,              0.0054756,              0.0054756
                    423,                0.26071,                0.29183,                0.79752,                0.80666,                 0.6716,                0.78399,                0.75651,                 0.2351,                0.91991,                0.80318,              0.0054691,              0.0054691,              0.0054691
                    424,                0.25626,                0.29284,                0.79455,                0.75381,                0.71242,                0.78356,                0.75537,                 0.2355,                0.92152,                0.80399,              0.0054627,              0.0054627,              0.0054627
                    425,                0.25961,                0.29203,                0.80377,                0.75192,                0.71348,                0.78418,                0.75696,                0.23554,                0.91712,                 0.8043,              0.0054562,              0.0054562,              0.0054562
                    426,                0.25787,                0.29178,                0.79766,                0.82347,                0.66059,                 0.7839,                0.75568,                0.23538,                 0.9116,                0.80386,              0.0054498,              0.0054498,              0.0054498
                    427,                0.25807,                0.28948,                0.79791,                0.82581,                0.65828,                0.78245,                0.75475,                0.23546,                0.91056,                0.80348,              0.0054433,              0.0054433,              0.0054433
                    428,                0.25865,                0.29071,                0.79905,                0.83048,                0.65719,                0.78278,                0.75531,                0.23498,                0.91039,                0.80246,              0.0054369,              0.0054369,              0.0054369
                    429,                0.25811,                0.29089,                0.79599,                0.83063,                 0.6577,                0.78245,                0.75411,                0.23444,                0.90842,                0.80126,              0.0054304,              0.0054304,              0.0054304
                    430,                 0.2569,                0.30376,                0.79599,                0.76275,                0.70542,                0.78249,                 0.7534,                0.23488,                0.90783,                0.80259,               0.005424,               0.005424,               0.005424
                    431,                0.26132,                0.29778,                0.79682,                0.83864,                0.65058,                0.78302,                0.75374,                0.23516,                0.90912,                0.80324,              0.0054175,              0.0054175,              0.0054175
                    432,                0.26026,                0.30349,                0.80403,                0.75721,                0.71258,                0.78302,                0.75422,                0.23562,                0.90784,                0.80364,              0.0054111,              0.0054111,              0.0054111
                    433,                0.25859,                0.27771,                0.79644,                0.75584,                0.71552,                 0.7814,                0.75382,                 0.2359,                0.91199,                0.80355,              0.0054047,              0.0054047,              0.0054047
                    434,                0.25505,                0.28991,                0.79678,                0.76214,                0.71276,                0.78124,                0.75354,                0.23609,                0.91496,                0.80384,              0.0053982,              0.0053982,              0.0053982
                    435,                0.25787,                0.28678,                0.79882,                 0.7591,                 0.7124,                0.78138,                0.75361,                0.23704,                0.91444,                0.80461,              0.0053918,              0.0053918,              0.0053918
                    436,                0.26022,                0.29779,                0.80004,                0.76334,                0.70662,                0.78232,                0.75546,                0.23771,                0.91189,                0.80486,              0.0053853,              0.0053853,              0.0053853
                    437,                0.24441,                0.28655,                0.79078,                 0.7617,                0.70764,                0.78302,                0.75526,                0.23785,                0.90737,                0.80506,              0.0053789,              0.0053789,              0.0053789
